category_code,category_name,program_code,program_name,commodity_code,commodity_name
89,MARKETING LOSS ASSISTANCE,6725,MARKET LOSS ASSISTANCE REDUCTION,2700,SORGHUM
89,MARKETING LOSS ASSISTANCE,6725,MARKET LOSS ASSISTANCE REDUCTION,6100,UPCN
89,MARKETING LOSS ASSISTANCE,6725,MARKET LOSS ASSISTANCE REDUCTION,9500,RICE
89,MARKETING LOSS ASSISTANCE,6730,MARKET LOSS ASSISTANCE,0000,N/A
90,SMALL HOG OPERATION PROGRAM,1985,SMALL HOG OPERATION NOTE RECEIVABLE,0000,N/A
90,SMALL HOG OPERATION PROGRAM,5220,SMALL HOG OPERATION,0000,N/A
90,SMALL HOG OPERATION PROGRAM,5221,SMALL HOG OPERATION PROGRAM 2,0000,N/A
91,CRP INCENTIVES,3110,CRP - RIPARIAN BUFFER INCENTIVE,0000,N/A
91,CRP INCENTIVES,3112,CRP CUMULATIVE IMPACT BONUS,0000,N/A
91,CRP INCENTIVES,3310,CRP WETLAND RESTORATION PROGRAM,0000,N/A
91,CRP INCENTIVES,3312,CRP INCENTIVE - WETLAND RESTORATION,0000,N/A
91,CRP INCENTIVES,3320,CRP - PRACTICE INCENTIVE,0000,N/A
91,CRP INCENTIVES,3322,CRP INCENTIVES,0000,N/A
91,CRP INCENTIVES,3323,CRP COMMON INCENTIVE,0000,N/A
91,CRP INCENTIVES,3324,CRP COMMON INCENTIVE,0000,N/A
91,CRP INCENTIVES,3325,CRP - SIGNING INCENTIVE,0000,N/A
91,CRP INCENTIVES,3349,CRP HONEY BEE INCENTIVE PAYMENTS,0000,N/A
91,CRP INCENTIVES,3351,CRP CHESAPEAKE BAY INCENTIVE,0000,N/A
91,CRP INCENTIVES,3352,CRP - TREE THINNING INCENTIVE PROGRAM,0000,N/A
91,CRP INCENTIVES,3353,CRP - CHESAPEAKE BAY INCENTIVE,0000,N/A
92,DAIRY MARKET LOSS ASSISTANCE,2636,DAIRY MARKET LOSS ASSISTANCE PROGRAM AUTH,0000,N/A
92,DAIRY MARKET LOSS ASSISTANCE,2642,DAIRY MARKET LOSS ASSISTANCE PROGRAM 2 AUTH,0000,N/A
92,DAIRY MARKET LOSS ASSISTANCE,2652,DAIRY MARKET LOSS ASSISTANCE PROGRAM 3 AUTH,0000,N/A
92,DAIRY MARKET LOSS ASSISTANCE,2674,DAIRY MARKET LOSS ASSIT AUTH,0000,N/A
92,DAIRY MARKET LOSS ASSISTANCE,2675,DAIRY MARKET LOSS ASSISTANCE 2 AUTH,0000,N/A
92,DAIRY MARKET LOSS ASSISTANCE,2676,DAIRY MARKET LOSS ASSISTANCE 3 AUTH,0000,N/A
92,DAIRY MARKET LOSS ASSISTANCE,2719,DAIRY MARKET LOSS ASSISTANCE,0000,N/A
93,CROP LOSS DISASTER ASSISTANCE,2634,SINGLE-YEAR CROP LOSS DISASTER ASSISTANCE,0000,N/A
93,CROP LOSS DISASTER ASSISTANCE,2635,MULTI-YEAR CROP LOSS DISASTER ASSISTANCE,0000,N/A
94,DAIRY OPTIONS PILOT PROGRAM,7810,DAIRY OPTIONS PILOT PROGRAM,0000,N/A
95,CROP DISASTER PROGRAM,2640,CROP DISASTER PROGRAM,0000,N/A
95,CROP DISASTER PROGRAM,2681,CROP DISASTER PROGRAM - AUTH,0000,N/A
95,CROP DISASTER PROGRAM,2718,CROP DISASTER PROGRAM - FLORIDA,0000,N/A
96,FRESH MARKET PEACHES PROGRAM,2641,FRESH MARKET PEACHES PROGRAM,0000,N/A
97,PEANUT MARKETING ASSISTANCE,5225,PEANUT MARKETING ASSISTANCE PROGRAM,0000,N/A
97,PEANUT MARKETING ASSISTANCE,5226,PEANUT MARKETING ASSISTANCE PROGRAM,0000,N/A
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,2500,FLAX
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,2600,SOYBEAN
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,6900,SESAME
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,7100,SUNFLOWER
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,7200,CANOLA
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,7300,RAPE SEED
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,7400,SAFFLOWER
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,7600,MUSTARD
98,OILSEED PROGRAM,2643,OILSEED PROGRAM,8000,CRAMBE SEED
99,LIP - CONTRACT GROWERS,2540,LIVESTOCK INDEMNITY PROGRAM - CONTRACT GROWERS,0000,N/A
,,,,,
